danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.653,0.49,0,-10.106,1,0.0408,0.323,4.13e-06,0.0832,0.963,110.202,audio_features,2zF8ro2hX0aEYaqXQdEKW1,spotify:track:2zF8ro2hX0aEYaqXQdEKW1,https://api.spotify.com/v1/tracks/2zF8ro2hX0aEYaqXQdEKW1,https://api.spotify.com/v1/audio-analysis/2zF8ro2hX0aEYaqXQdEKW1,177773,4
0.421,0.338,3,-11.339,1,0.0293,0.851,2.39e-06,0.108,0.85,154.578,audio_features,54QckpslekyZCIEanFk787,spotify:track:54QckpslekyZCIEanFk787,https://api.spotify.com/v1/tracks/54QckpslekyZCIEanFk787,https://api.spotify.com/v1/audio-analysis/54QckpslekyZCIEanFk787,144200,3
0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,audio_features,7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/audio-analysis/7o9uu2GDtVDr9nsR7ZRN73,241333,4
0.547,0.208,0,-17.124,1,0.0356,0.876,0.9,0.151,0.355,101.152,audio_features,1PvtG7JR06aiq66RJpLvPt,spotify:track:1PvtG7JR06aiq66RJpLvPt,https://api.spotify.com/v1/tracks/1PvtG7JR06aiq66RJpLvPt,https://api.spotify.com/v1/audio-analysis/1PvtG7JR06aiq66RJpLvPt,168893,4
0.658,0.475,7,-11.703,1,0.0292,0.521,0.0067,0.176,0.685,153.851,audio_features,5FDh0G5oQ2UD9JxWiDCT1x,spotify:track:5FDh0G5oQ2UD9JxWiDCT1x,https://api.spotify.com/v1/tracks/5FDh0G5oQ2UD9JxWiDCT1x,https://api.spotify.com/v1/audio-analysis/5FDh0G5oQ2UD9JxWiDCT1x,257387,4
0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,audio_features,0wokCRaKD0zPNhMRXAgVsr,spotify:track:0wokCRaKD0zPNhMRXAgVsr,https://api.spotify.com/v1/tracks/0wokCRaKD0zPNhMRXAgVsr,https://api.spotify.com/v1/audio-analysis/0wokCRaKD0zPNhMRXAgVsr,340200,4
0.561,0.695,4,-6.971,1,0.0233,0.319,0.0015,0.145,0.439,98.324,audio_features,38TMvbDxQCQJm9nzHqmpiK,spotify:track:38TMvbDxQCQJm9nzHqmpiK,https://api.spotify.com/v1/tracks/38TMvbDxQCQJm9nzHqmpiK,https://api.spotify.com/v1/audio-analysis/38TMvbDxQCQJm9nzHqmpiK,391093,4
0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,67oyFnjJnn78fZP9KjeZx0,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573,4
0.856,0.436,5,-15.419,1,0.0419,0.735,0.00193,0.125,0.944,107.967,audio_features,154uJXAUVoqvV5on0w03a0,spotify:track:154uJXAUVoqvV5on0w03a0,https://api.spotify.com/v1/tracks/154uJXAUVoqvV5on0w03a0,https://api.spotify.com/v1/audio-analysis/154uJXAUVoqvV5on0w03a0,151907,4
0.717,0.249,5,-16.975,1,0.0395,0.708,0.000287,0.0895,0.714,132.578,audio_features,2t1BrVqSH5bo0ofkGzXanb,spotify:track:2t1BrVqSH5bo0ofkGzXanb,https://api.spotify.com/v1/tracks/2t1BrVqSH5bo0ofkGzXanb,https://api.spotify.com/v1/audio-analysis/2t1BrVqSH5bo0ofkGzXanb,164160,5
0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,audio_features,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,260533,4
0.467,0.804,10,-5.398,1,0.0307,0.352,0.000235,0.521,0.614,97.88,audio_features,0PvMKZyipzuQCK7AI6iwgK,spotify:track:0PvMKZyipzuQCK7AI6iwgK,https://api.spotify.com/v1/tracks/0PvMKZyipzuQCK7AI6iwgK,https://api.spotify.com/v1/audio-analysis/0PvMKZyipzuQCK7AI6iwgK,196573,4
0.334,0.542,9,-6.788,1,0.0307,0.279,1.11e-06,0.0839,0.464,130.159,audio_features,5P6t1QIImaKAyphhE1QiY7,spotify:track:5P6t1QIImaKAyphhE1QiY7,https://api.spotify.com/v1/tracks/5P6t1QIImaKAyphhE1QiY7,https://api.spotify.com/v1/audio-analysis/5P6t1QIImaKAyphhE1QiY7,167413,4
0.669,0.633,2,-11.903,0,0.049,0.0137,0.0178,0.0979,0.862,90.626,audio_features,4wYqPn3Kg3vZrkVgW2oqAG,spotify:track:4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/tracks/4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/audio-analysis/4wYqPn3Kg3vZrkVgW2oqAG,245400,4
0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,audio_features,2Pr1nZpt8A8WP7QYpyq6L3,spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/tracks/2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/audio-analysis/2Pr1nZpt8A8WP7QYpyq6L3,190320,4
0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,audio_features,4ZoBC5MhSEzuknIgAkBaoT,spotify:track:4ZoBC5MhSEzuknIgAkBaoT,https://api.spotify.com/v1/tracks/4ZoBC5MhSEzuknIgAkBaoT,https://api.spotify.com/v1/audio-analysis/4ZoBC5MhSEzuknIgAkBaoT,284000,4
0.523,0.584,11,-6.407,1,0.061,0.475,0.0,0.095,0.446,128.359,audio_features,3yYD3H6AdEdSqXrgxgktOU,spotify:track:3yYD3H6AdEdSqXrgxgktOU,https://api.spotify.com/v1/tracks/3yYD3H6AdEdSqXrgxgktOU,https://api.spotify.com/v1/audio-analysis/3yYD3H6AdEdSqXrgxgktOU,209177,4
0.375,0.219,1,-13.112,1,0.0288,0.78,0.00141,0.109,0.197,143.447,audio_features,6rfGPGghQL7SJmZPXprXIc,spotify:track:6rfGPGghQL7SJmZPXprXIc,https://api.spotify.com/v1/tracks/6rfGPGghQL7SJmZPXprXIc,https://api.spotify.com/v1/audio-analysis/6rfGPGghQL7SJmZPXprXIc,211000,4
0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4
0.386,0.264,11,-16.282,1,0.0347,0.0832,0.417,0.282,0.158,136.363,audio_features,4xmlBI4xprNK78GSoTtkxp,spotify:track:4xmlBI4xprNK78GSoTtkxp,https://api.spotify.com/v1/tracks/4xmlBI4xprNK78GSoTtkxp,https://api.spotify.com/v1/audio-analysis/4xmlBI4xprNK78GSoTtkxp,229120,4
0.54,0.294,10,-12.181,1,0.0323,0.775,0.0,0.708,0.204,119.134,audio_features,3OPVsn0Dk3s8vWhXxnK35p,spotify:track:3OPVsn0Dk3s8vWhXxnK35p,https://api.spotify.com/v1/tracks/3OPVsn0Dk3s8vWhXxnK35p,https://api.spotify.com/v1/audio-analysis/3OPVsn0Dk3s8vWhXxnK35p,290267,4
0.69,0.674,8,-5.866,0,0.047,0.2,0.00648,0.115,0.714,98.85,audio_features,50XXRUFNjs85P0MjCZ1c9X,spotify:track:50XXRUFNjs85P0MjCZ1c9X,https://api.spotify.com/v1/tracks/50XXRUFNjs85P0MjCZ1c9X,https://api.spotify.com/v1/audio-analysis/50XXRUFNjs85P0MjCZ1c9X,255187,4
0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,audio_features,3KiexfmhxHvG5IgAElmTkd,spotify:track:3KiexfmhxHvG5IgAElmTkd,https://api.spotify.com/v1/tracks/3KiexfmhxHvG5IgAElmTkd,https://api.spotify.com/v1/audio-analysis/3KiexfmhxHvG5IgAElmTkd,173947,4
0.676,0.577,10,-12.031,1,0.0365,0.186,0.0,0.148,0.934,91.98,audio_features,48O0GrGJWml3DzHhC5sJ7a,spotify:track:48O0GrGJWml3DzHhC5sJ7a,https://api.spotify.com/v1/tracks/48O0GrGJWml3DzHhC5sJ7a,https://api.spotify.com/v1/audio-analysis/48O0GrGJWml3DzHhC5sJ7a,241600,4
0.502,0.834,2,-5.291,1,0.0327,0.0248,9.74e-05,0.0883,0.523,105.449,audio_features,2FgQcW5brkxaqqd54HR9U3,spotify:track:2FgQcW5brkxaqqd54HR9U3,https://api.spotify.com/v1/tracks/2FgQcW5brkxaqqd54HR9U3,https://api.spotify.com/v1/audio-analysis/2FgQcW5brkxaqqd54HR9U3,246333,4
0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,3fH4KjXFYMmljxrcGrbPj9,spotify:track:3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/tracks/3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/audio-analysis/3fH4KjXFYMmljxrcGrbPj9,263040,4
0.665,0.713,2,-3.552,1,0.0384,0.173,0.0315,0.177,0.491,94.699,audio_features,6atVS7UZBxoyJkkteM62u5,spotify:track:6atVS7UZBxoyJkkteM62u5,https://api.spotify.com/v1/tracks/6atVS7UZBxoyJkkteM62u5,https://api.spotify.com/v1/audio-analysis/6atVS7UZBxoyJkkteM62u5,271427,4
0.579,0.485,9,-11.742,1,0.0319,0.647,0.846,0.199,0.673,98.414,audio_features,5uXwwObc1JVFDG3Btw1Jia,spotify:track:5uXwwObc1JVFDG3Btw1Jia,https://api.spotify.com/v1/tracks/5uXwwObc1JVFDG3Btw1Jia,https://api.spotify.com/v1/audio-analysis/5uXwwObc1JVFDG3Btw1Jia,239858,4
0.69,0.5,4,-16.145,0,0.0909,0.598,0.0288,0.11,0.586,191.539,audio_features,6io0LJIP9ntX35hTfaxwQG,spotify:track:6io0LJIP9ntX35hTfaxwQG,https://api.spotify.com/v1/tracks/6io0LJIP9ntX35hTfaxwQG,https://api.spotify.com/v1/audio-analysis/6io0LJIP9ntX35hTfaxwQG,236093,4
0.637,0.64,5,-11.726,1,0.0309,0.0197,2.39e-06,0.0672,0.717,129.654,audio_features,3g6lXYay6mqmtFmjzSYr66,spotify:track:3g6lXYay6mqmtFmjzSYr66,https://api.spotify.com/v1/tracks/3g6lXYay6mqmtFmjzSYr66,https://api.spotify.com/v1/audio-analysis/3g6lXYay6mqmtFmjzSYr66,232133,4
0.388,0.579,5,-6.983,1,0.0286,0.472,0.00055,0.219,0.381,70.662,audio_features,1tjKIXd7DYNklhVSgBxREi,spotify:track:1tjKIXd7DYNklhVSgBxREi,https://api.spotify.com/v1/tracks/1tjKIXd7DYNklhVSgBxREi,https://api.spotify.com/v1/audio-analysis/1tjKIXd7DYNklhVSgBxREi,295067,4
0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,audio_features,1UGJ3w3PBBJJNK2CpwlKU1,spotify:track:1UGJ3w3PBBJJNK2CpwlKU1,https://api.spotify.com/v1/tracks/1UGJ3w3PBBJJNK2CpwlKU1,https://api.spotify.com/v1/audio-analysis/1UGJ3w3PBBJJNK2CpwlKU1,285014,4
0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5
0.596,0.598,0,-13.409,1,0.0268,0.00808,3.07e-06,0.241,0.595,113.825,audio_features,2RVQIq7bLi4Eu6xHPyQ46t,spotify:track:2RVQIq7bLi4Eu6xHPyQ46t,https://api.spotify.com/v1/tracks/2RVQIq7bLi4Eu6xHPyQ46t,https://api.spotify.com/v1/audio-analysis/2RVQIq7bLi4Eu6xHPyQ46t,213373,4
0.269,0.895,9,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,audio_features,02lTDOxHeXTHsdwXoz6lpC,spotify:track:02lTDOxHeXTHsdwXoz6lpC,https://api.spotify.com/v1/tracks/02lTDOxHeXTHsdwXoz6lpC,https://api.spotify.com/v1/audio-analysis/02lTDOxHeXTHsdwXoz6lpC,299507,4
0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,audio_features,78TTtXnFQPzwqlbtbwqN0y,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4
0.629,0.867,7,-7.307,1,0.0603,0.0865,0.0,0.126,0.876,151.695,audio_features,500Tkm3vJmVtdUwdCVxCTb,spotify:track:500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/tracks/500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/audio-analysis/500Tkm3vJmVtdUwdCVxCTb,279800,4
0.48,0.191,9,-20.594,1,0.0341,0.643,0.000144,0.263,0.187,149.125,audio_features,4ogaI0XfmAunA0LyjveMSF,spotify:track:4ogaI0XfmAunA0LyjveMSF,https://api.spotify.com/v1/tracks/4ogaI0XfmAunA0LyjveMSF,https://api.spotify.com/v1/audio-analysis/4ogaI0XfmAunA0LyjveMSF,258867,4
0.49,0.913,2,-4.004,0,0.0468,0.0184,4.95e-05,0.827,0.24,112.137,audio_features,6BHshWgPkMT0iIwOiuKiF2,spotify:track:6BHshWgPkMT0iIwOiuKiF2,https://api.spotify.com/v1/tracks/6BHshWgPkMT0iIwOiuKiF2,https://api.spotify.com/v1/audio-analysis/6BHshWgPkMT0iIwOiuKiF2,207879,4
0.454,0.853,5,-6.494,1,0.0367,0.046,0.000198,0.334,0.531,150.081,audio_features,1qEyqHR1xsj2MC4Qy0dsaI,spotify:track:1qEyqHR1xsj2MC4Qy0dsaI,https://api.spotify.com/v1/tracks/1qEyqHR1xsj2MC4Qy0dsaI,https://api.spotify.com/v1/audio-analysis/1qEyqHR1xsj2MC4Qy0dsaI,337400,4
0.585,0.511,1,-9.37,1,0.0391,0.647,0.007,0.0392,0.552,105.898,audio_features,6H7nDglS6xWpRidbhMwI2L,spotify:track:6H7nDglS6xWpRidbhMwI2L,https://api.spotify.com/v1/tracks/6H7nDglS6xWpRidbhMwI2L,https://api.spotify.com/v1/audio-analysis/6H7nDglS6xWpRidbhMwI2L,179491,4
0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,audio_features,41dDygR3r7e926oGUXfrLt,spotify:track:41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/tracks/41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/audio-analysis/41dDygR3r7e926oGUXfrLt,307307,4
0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667,4
0.665,0.57,0,-10.006,1,0.0273,0.296,0.00027,0.15,0.634,119.136,audio_features,3qpMAhDIMNh5jzRyr7GjBn,spotify:track:3qpMAhDIMNh5jzRyr7GjBn,https://api.spotify.com/v1/tracks/3qpMAhDIMNh5jzRyr7GjBn,https://api.spotify.com/v1/audio-analysis/3qpMAhDIMNh5jzRyr7GjBn,239373,4
0.536,0.854,7,-6.907,1,0.0298,0.0129,0.743,0.156,0.905,122.733,audio_features,0SMkzFGJOBFDI9KfYD55L0,spotify:track:0SMkzFGJOBFDI9KfYD55L0,https://api.spotify.com/v1/tracks/0SMkzFGJOBFDI9KfYD55L0,https://api.spotify.com/v1/audio-analysis/0SMkzFGJOBFDI9KfYD55L0,162160,4
0.675,0.41,2,-15.248,1,0.0459,0.834,6.37e-05,0.0939,0.503,80.279,audio_features,1u42hFacJ1Bs8H9GX2O8z3,spotify:track:1u42hFacJ1Bs8H9GX2O8z3,https://api.spotify.com/v1/tracks/1u42hFacJ1Bs8H9GX2O8z3,https://api.spotify.com/v1/audio-analysis/1u42hFacJ1Bs8H9GX2O8z3,187346,4
0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
0.66,0.711,5,-10.211,1,0.0334,0.181,7.47e-06,0.0647,0.726,109.328,audio_features,6oNvmplQGUkmAh441Teows,spotify:track:6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/tracks/6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/audio-analysis/6oNvmplQGUkmAh441Teows,227640,4
0.329,0.747,10,-6.411,1,0.0297,0.125,2.08e-06,0.197,0.177,109.702,audio_features,7w57O4o0xCTn9YpKuaPZDd,spotify:track:7w57O4o0xCTn9YpKuaPZDd,https://api.spotify.com/v1/tracks/7w57O4o0xCTn9YpKuaPZDd,https://api.spotify.com/v1/audio-analysis/7w57O4o0xCTn9YpKuaPZDd,307000,4
0.239,0.819,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449,audio_features,3kfXUGIdBNpyr2gBvU3Guj,spotify:track:3kfXUGIdBNpyr2gBvU3Guj,https://api.spotify.com/v1/tracks/3kfXUGIdBNpyr2gBvU3Guj,https://api.spotify.com/v1/audio-analysis/3kfXUGIdBNpyr2gBvU3Guj,308907,4
0.608,0.534,8,-11.541,1,0.0339,0.135,0.0,0.064,0.796,105.388,audio_features,41q8ZiB3LZl4HRmmzUTIo4,spotify:track:41q8ZiB3LZl4HRmmzUTIo4,https://api.spotify.com/v1/tracks/41q8ZiB3LZl4HRmmzUTIo4,https://api.spotify.com/v1/audio-analysis/41q8ZiB3LZl4HRmmzUTIo4,199507,4
0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212,audio_features,391CwgcBxvUHmEKda2b5In,spotify:track:391CwgcBxvUHmEKda2b5In,https://api.spotify.com/v1/tracks/391CwgcBxvUHmEKda2b5In,https://api.spotify.com/v1/audio-analysis/391CwgcBxvUHmEKda2b5In,316467,4
0.717,0.269,8,-15.357,1,0.0378,0.485,5.79e-05,0.0466,0.432,67.726,audio_features,5DXvq6kWCNefq4qTSVGGGC,spotify:track:5DXvq6kWCNefq4qTSVGGGC,https://api.spotify.com/v1/tracks/5DXvq6kWCNefq4qTSVGGGC,https://api.spotify.com/v1/audio-analysis/5DXvq6kWCNefq4qTSVGGGC,289971,4
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4
0.624,0.419,0,-9.093,1,0.0233,0.126,0.0,0.0869,0.389,93.508,audio_features,3XBsNEEDk9NzmOBnTRsJPi,spotify:track:3XBsNEEDk9NzmOBnTRsJPi,https://api.spotify.com/v1/tracks/3XBsNEEDk9NzmOBnTRsJPi,https://api.spotify.com/v1/audio-analysis/3XBsNEEDk9NzmOBnTRsJPi,269360,4
0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,audio_features,7L3b6iaVhDVjfo52Hbvh9Z,spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,https://api.spotify.com/v1/tracks/7L3b6iaVhDVjfo52Hbvh9Z,https://api.spotify.com/v1/audio-analysis/7L3b6iaVhDVjfo52Hbvh9Z,329413,4
0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4
0.502,0.54,10,-15.93,1,0.0318,0.00105,0.00849,0.243,0.922,160.531,audio_features,3BSoskNONnjn05yRO2tYFX,spotify:track:3BSoskNONnjn05yRO2tYFX,https://api.spotify.com/v1/tracks/3BSoskNONnjn05yRO2tYFX,https://api.spotify.com/v1/audio-analysis/3BSoskNONnjn05yRO2tYFX,307333,4
0.483,0.395,10,-9.017,1,0.032,0.721,4.91e-05,0.451,0.373,77.691,audio_features,6fufsZZieyozuQIRZO4Mqs,spotify:track:6fufsZZieyozuQIRZO4Mqs,https://api.spotify.com/v1/tracks/6fufsZZieyozuQIRZO4Mqs,https://api.spotify.com/v1/audio-analysis/6fufsZZieyozuQIRZO4Mqs,331360,4
0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,audio_features,3TW48DvQ7ChwY1Yy1tkMaP,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/tracks/3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/audio-analysis/3TW48DvQ7ChwY1Yy1tkMaP,265867,4
0.72,0.926,1,-5.381,0,0.027,0.24,0.00136,0.365,0.809,118.686,audio_features,3HGGfWcrrFBaeIykKl96Bg,spotify:track:3HGGfWcrrFBaeIykKl96Bg,https://api.spotify.com/v1/tracks/3HGGfWcrrFBaeIykKl96Bg,https://api.spotify.com/v1/audio-analysis/3HGGfWcrrFBaeIykKl96Bg,287800,4
0.49,0.18,0,-9.764,1,0.0344,0.7,3.96e-05,0.0762,0.182,136.455,audio_features,3z7kvwJVRfA4HCOfm9ngog,spotify:track:3z7kvwJVRfA4HCOfm9ngog,https://api.spotify.com/v1/tracks/3z7kvwJVRfA4HCOfm9ngog,https://api.spotify.com/v1/audio-analysis/3z7kvwJVRfA4HCOfm9ngog,284000,3
0.461,0.714,11,-9.159,0,0.313,0.504,0.0171,0.684,0.454,94.372,audio_features,3qebSLgUwaEqbwCM5sj5Kh,spotify:track:3qebSLgUwaEqbwCM5sj5Kh,https://api.spotify.com/v1/tracks/3qebSLgUwaEqbwCM5sj5Kh,https://api.spotify.com/v1/audio-analysis/3qebSLgUwaEqbwCM5sj5Kh,168920,4
0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,audio_features,0gZXockVcE7rEhSf4mcGLO,spotify:track:0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/tracks/0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/audio-analysis/0gZXockVcE7rEhSf4mcGLO,226213,4
0.443,0.736,0,-5.709,1,0.0279,0.0012,0.00695,0.123,0.27,82.025,audio_features,11c7u2v6LWwXfOu8FLpyfL,spotify:track:11c7u2v6LWwXfOu8FLpyfL,https://api.spotify.com/v1/tracks/11c7u2v6LWwXfOu8FLpyfL,https://api.spotify.com/v1/audio-analysis/11c7u2v6LWwXfOu8FLpyfL,293540,4
0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,audio_features,06gD2ZtK3Dzc1BYqWExQJJ,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ,https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ,180907,4
0.583,0.921,11,-5.215,1,0.0468,0.00153,0.0178,0.188,0.613,119.526,audio_features,4qjscZh4jfhkpcQG4ZQfi2,spotify:track:4qjscZh4jfhkpcQG4ZQfi2,https://api.spotify.com/v1/tracks/4qjscZh4jfhkpcQG4ZQfi2,https://api.spotify.com/v1/audio-analysis/4qjscZh4jfhkpcQG4ZQfi2,244560,4
0.0,0.0721,2,-22.48,1,0.0,0.618,0.694,0.0,0.0,0.0,audio_features,4Fz1WWr5o0OrlIcZxcyZtK,spotify:track:4Fz1WWr5o0OrlIcZxcyZtK,https://api.spotify.com/v1/tracks/4Fz1WWr5o0OrlIcZxcyZtK,https://api.spotify.com/v1/audio-analysis/4Fz1WWr5o0OrlIcZxcyZtK,7229,0
0.615,0.773,7,-6.603,1,0.0311,0.0238,0.00279,0.0638,0.633,96.95,audio_features,78Gj13Jr6kFnwBgIFkOFXl,spotify:track:78Gj13Jr6kFnwBgIFkOFXl,https://api.spotify.com/v1/tracks/78Gj13Jr6kFnwBgIFkOFXl,https://api.spotify.com/v1/audio-analysis/78Gj13Jr6kFnwBgIFkOFXl,235693,4
0.419,0.517,8,-9.368,1,0.0284,0.532,0.0251,0.0785,0.905,145.109,audio_features,7xRemq7GLu0Tbqe9OckG87,spotify:track:7xRemq7GLu0Tbqe9OckG87,https://api.spotify.com/v1/tracks/7xRemq7GLu0Tbqe9OckG87,https://api.spotify.com/v1/audio-analysis/7xRemq7GLu0Tbqe9OckG87,186213,4
0.808,0.485,0,-8.829,1,0.056,0.0761,0.00414,0.0477,0.714,122.659,audio_features,4VyU9Tg4drTj2mOUZHSK2u,spotify:track:4VyU9Tg4drTj2mOUZHSK2u,https://api.spotify.com/v1/tracks/4VyU9Tg4drTj2mOUZHSK2u,https://api.spotify.com/v1/audio-analysis/4VyU9Tg4drTj2mOUZHSK2u,262440,4
0.595,0.955,0,-2.304,1,0.117,0.384,0.0175,0.05,0.714,132.653,audio_features,5ZXieTY0WVllfPc6cbqlAh,spotify:track:5ZXieTY0WVllfPc6cbqlAh,https://api.spotify.com/v1/tracks/5ZXieTY0WVllfPc6cbqlAh,https://api.spotify.com/v1/audio-analysis/5ZXieTY0WVllfPc6cbqlAh,204960,4
0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,audio_features,5TAf4lnZCZTLlZHNZMLFLi,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/tracks/5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/audio-analysis/5TAf4lnZCZTLlZHNZMLFLi,239440,4
0.6,0.514,5,-11.178,1,0.0249,0.2,0.000774,0.107,0.603,98.957,audio_features,7i0VrdLCDhvgWXfcT6EQJG,spotify:track:7i0VrdLCDhvgWXfcT6EQJG,https://api.spotify.com/v1/tracks/7i0VrdLCDhvgWXfcT6EQJG,https://api.spotify.com/v1/audio-analysis/7i0VrdLCDhvgWXfcT6EQJG,273867,4
0.362,0.657,4,-6.617,1,0.0296,0.105,0.0133,0.0585,0.156,104.732,audio_features,2qvToeBdYliw6n0nEsKJQa,spotify:track:2qvToeBdYliw6n0nEsKJQa,https://api.spotify.com/v1/tracks/2qvToeBdYliw6n0nEsKJQa,https://api.spotify.com/v1/audio-analysis/2qvToeBdYliw6n0nEsKJQa,307213,4
